Age,Fare,Parch,PassengerId,SibSp,Survived,Ticket,Fare_bin,Fare_bin_id,Ticket_Letter,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Cabin_No,Cabin_Yes,Embarked_C,Embarked_Q,Embarked_S,Name_Master,Name_Miss,Name_Mr,Name_Mrs,Name_Officer,Name_Royalty,Age_scaled,Fare_scaled
38.2878253968254,27.720825,0,307,0,1,17421,"(26.277, 128.082]",1,3,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.6213704286067366,0.9571048835850766
17.0,36.300000000000004,0,308,1,1,PC 17758,"(26.277, 128.082]",1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,-0.955525259513727,1.5904722492257175
30.0,12.0,0,309,1,0,P/PP 3381,"(10.5, 26.277]",3,32,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0.007449753829960531,-0.20350292729971403
30.0,28.4646,0,310,0,1,PC 17485,"(26.277, 128.082]",1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0.007449753829960531,1.0120149200838504
24.0,27.71943333333333,0,311,0,1,11767,"(26.277, 128.082]",1,3,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,-0.43700025232866446,0.9570021422083685
18.0,37.482142857142854,2,312,2,1,PC 17608,"(26.277, 128.082]",1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,-0.8814502584872895,1.6777452920578624
26.0,13.0,1,313,1,0,250651,"(10.5, 26.277]",3,3,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,-0.2888502502757895,-0.1296767883480502
28.0,7.8958,0,314,0,0,349243,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.14070024822291446,-0.5065001667851327
43.0,8.75,1,315,1,0,F.C.C. 13529,"(7.896, 10.5]",2,28,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.970424767173648,-0.4434378788926215
26.0,7.8542,0,316,0,1,347470,"(7.229, 7.896]",0,3,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,-0.2888502502757895,-0.5095713341655219
24.0,13.0,0,317,1,1,244367,"(10.5, 26.277]",3,3,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,-0.43700025232866446,-0.1296767883480502
54.0,14.0,0,318,0,0,29011,"(10.5, 26.277]",3,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1.7852497784644605,-0.05585064939638637
31.0,41.216675,2,319,0,1,36928,"(26.277, 128.082]",1,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0.08152475485639803,1.953451380955889
40.0,26.9,1,320,1,1,16966,"(26.277, 128.082]",1,3,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0.7481997640943355,0.8965065430800769
22.0,7.25,0,321,0,0,A/5 21172,"(7.229, 7.896]",0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.5851502543815394,-0.5541770873201172
27.0,7.8958,0,322,0,0,349219,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.21477524924935198,-0.5065001667851327
30.0,12.35,0,323,0,1,234818,"(10.5, 26.277]",3,3,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0.007449753829960531,-0.17766377866663172
22.0,9.666666666666666,1,324,1,1,248738,"(7.896, 10.5]",2,3,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,-0.5851502543815394,-0.37576391818692967
14.52073847846599,6.322727272727272,2,325,8,0,CA. 2343,"(-0.001, 7.229]",4,26,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-1.1391765592661658,-0.6226340525298418
36.0,33.908325,0,326,0,1,PC 17760,"(26.277, 128.082]",1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0.45189975998858556,1.4139041183484964
61.0,6.2375,0,327,0,0,345364,"(-0.001, 7.229]",4,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,2.303774785649523,-0.6289260530086769
36.0,13.0,0,328,0,1,28551,"(10.5, 26.277]",3,3,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.45189975998858556,-0.1296767883480502
31.0,6.841666666666666,1,329,1,1,363291,"(-0.001, 7.229]",4,3,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.08152475485639803,-0.58432276072538
16.0,28.9896,1,330,0,1,111361,"(26.277, 128.082]",1,3,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,-1.0296002605401644,1.0507736430334738
23.228581348446877,7.75,0,331,2,1,367226,"(7.229, 7.896]",0,3,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,-0.4941430897342751,-0.5172640178442853
45.5,28.5,0,332,0,0,113043,"(26.277, 128.082]",1,3,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1.1556122697397417,1.014628365402739
38.0,51.15416666666667,1,333,0,0,PC 17582,"(26.277, 128.082]",1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.6000497620414605,2.6870980215702236
16.0,9.0,0,334,2,0,345764,"(7.896, 10.5]",2,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-1.0296002605401644,-0.4249813441547055
33.49809404761904,66.825,0,335,1,1,PC 17611,"(26.277, 128.082]",1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.2665710739979159,3.8440151407252556
27.81668915571623,7.8958,0,336,0,0,349225,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.1542789992013919,-0.5065001667851327
29.0,33.3,0,337,1,0,113776,"(26.277, 128.082]",1,3,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,-0.06662524719647697,1.3689938323707254
41.0,26.9,0,338,0,1,16966,"(26.277, 128.082]",1,3,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0.822274765120773,0.8965065430800769
45.0,8.05,0,339,0,1,7598,"(7.896, 10.5]",2,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1.118574769226523,-0.4951161761587861
45.0,35.5,0,340,0,0,113784,"(26.277, 128.082]",1,3,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1.118574769226523,1.5314113380643861
2.0,8.666666666666666,1,341,1,1,230080,"(7.896, 10.5]",2,3,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,-2.0666502749102897,-0.4495900571385935
24.0,43.833333333333336,2,342,3,1,19950,"(26.277, 128.082]",1,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,-0.43700025232866446,2.146629162661585
28.0,13.0,0,343,0,0,248740,"(10.5, 26.277]",3,3,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.14070024822291446,-0.1296767883480502
25.0,13.0,0,344,0,0,244361,"(10.5, 26.277]",3,3,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.36292525130222697,-0.1296767883480502
36.0,13.0,0,345,0,0,229236,"(10.5, 26.277]",3,3,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.45189975998858556,-0.1296767883480502
24.0,13.0,0,346,0,1,248733,"(10.5, 26.277]",3,3,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,-0.43700025232866446,-0.1296767883480502
40.0,13.0,0,347,0,1,31418,"(10.5, 26.277]",3,3,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0.7481997640943355,-0.1296767883480502
24.49620292207792,8.05,0,348,1,1,386525,"(7.896, 10.5]",2,3,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,-0.40024402036642126,-0.4951161761587861
3.0,5.3,1,349,1,1,C.A. 37671,"(-0.001, 7.229]",4,6,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,-1.992575273883852,-0.6981380582758617
42.0,8.6625,0,350,0,0,315088,"(7.896, 10.5]",2,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0.8963497661472105,-0.4498976660508921
23.0,9.225,0,351,0,0,7267,"(7.896, 10.5]",2,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.511075253355102,-0.40837046289058115
61.72518095238096,35.0,0,352,0,0,113510,"(26.277, 128.082]",1,3,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,2.3574925654414955,1.4944982685885542
15.0,7.2292,1,353,1,0,2695,"(-0.001, 7.229]",4,3,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,-1.103675261566602,-0.5557126710103119
25.0,8.9,0,354,1,0,349237,"(7.896, 10.5]",2,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.36292525130222697,-0.4323639580498719
29.5547158704981,7.225,0,355,0,0,2647,"(-0.001, 7.229]",4,3,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,-0.02553466851994903,-0.5560227407939088
28.0,9.5,0,356,0,0,345783,"(7.896, 10.5]",2,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.14070024822291446,-0.3880682746788736
22.0,27.5,1,357,0,1,113505,"(26.277, 128.082]",1,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,-0.5851502543815394,0.9408022264510754
38.0,13.0,0,358,0,0,237671,"(10.5, 26.277]",3,3,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0.6000497620414605,-0.1296767883480502
22.706140476190473,7.8792,0,359,0,1,330931,"(7.229, 7.896]",0,3,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,-0.5328428978829212,-0.5077256806917303
22.706140476190473,7.8792,0,360,0,1,330980,"(7.229, 7.896]",0,3,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,-0.5328428978829212,-0.5077256806917303
40.0,4.6499999999999995,4,361,1,0,347088,"(-0.001, 7.229]",4,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0.7481997640943355,-0.7461250485944432
29.0,13.8604,0,362,1,0,SC/PARIS 2167,"(10.5, 26.277]",3,22,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,-0.06662524719647697,-0.06615677839403862
45.0,7.2271,1,363,0,0,2691,"(-0.001, 7.229]",4,3,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1.118574769226523,-0.5558677059021103
35.0,7.05,0,364,0,0,SOTON/O.Q. 3101310,"(-0.001, 7.229]",4,21,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0.37782475896214807,-0.56894231511045
35.45779581889482,7.75,0,365,1,0,370365,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0.4117359847166808,-0.5172640178442853
30.0,7.25,0,366,0,0,C 7076,"(7.229, 7.896]",0,20,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0.007449753829960531,-0.5541770873201172
60.0,37.625,0,367,1,1,110813,"(26.277, 128.082]",1,3,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2.2296997846230857,1.6882918833366718
16.801336050061042,7.2292,0,368,0,1,2626,"(-0.001, 7.229]",4,3,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,-0.9702412918093714,-0.5557126710103119
22.32904546783625,7.75,0,369,0,1,14313,"(7.229, 7.896]",0,3,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,-0.5607762110138248,-0.5172640178442853
24.0,34.65,0,370,0,1,PC 17477,"(26.277, 128.082]",1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,-0.43700025232866446,1.4686591199554717
25.0,27.72085,0,371,1,1,11765,"(26.277, 128.082]",1,3,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-0.36292525130222697,0.9571067292385502
18.0,6.4958,0,372,1,0,3101267,"(-0.001, 7.229]",4,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.8814502584872895,-0.609856761317462
19.0,8.05,0,373,0,0,323951,"(7.896, 10.5]",2,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.807375257460852,-0.4951161761587861
22.0,33.908325,0,374,0,0,PC 17760,"(26.277, 128.082]",1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,-0.5851502543815394,1.4139041183484964
3.0,4.215,1,375,3,0,349909,"(-0.001, 7.229]",4,3,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,-1.992575273883852,-0.778239419038417
39.47185000000001,41.0854,0,376,1,1,PC 17604,"(26.277, 128.082]",1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.7090770523022234,1.9437598545650092
22.0,7.25,0,377,0,1,C 7077,"(7.229, 7.896]",0,20,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,-0.5851502543815394,-0.5541770873201172
27.0,42.3,2,378,0,0,113503,"(26.277, 128.082]",1,3,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-0.21477524924935198,2.0334290829357
20.0,4.0125,0,379,0,0,2648,"(-0.001, 7.229]",4,3,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,-0.7333002564344145,-0.7931892121761288
19.0,7.775,0,380,0,0,347069,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.807375257460852,-0.5154183643704937
42.0,45.505,0,381,0,1,PC 17757,"(26.277, 128.082]",1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.8963497661472105,2.270041858275783
1.0,5.247233333333333,2,382,0,1,2653,"(-0.001, 7.229]",4,3,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,-2.140725275936727,-0.7020336175412112
32.0,7.925,0,383,0,0,STON/O 2. 3101293,"(7.896, 10.5]",2,18,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0.15559975588283553,-0.5043444435277441
35.0,26.0,0,384,1,1,113789,"(10.5, 26.277]",3,3,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.37782475896214807,0.8300630180235796
27.81668915571623,7.8958,0,385,0,0,349227,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.1542789992013919,-0.5065001667851327
18.0,10.5,0,386,0,0,S.O.C. 14879,"(7.896, 10.5]",2,13,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.8814502584872895,-0.31424213572720977
1.0,5.8625,2,387,5,0,CA 2144,"(-0.001, 7.229]",4,11,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,-2.140725275936727,-0.6566108551155508
36.0,13.0,0,388,0,1,27849,"(10.5, 26.277]",3,3,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0.45189975998858556,-0.1296767883480502
22.95707161172165,7.7292,0,389,0,0,367655,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,-0.5142551737608841,-0.5187996015344799
17.0,12.0,0,390,0,1,SC 1748,"(10.5, 26.277]",3,33,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,-0.955525259513727,-0.20350292729971403
36.0,30.0,2,391,1,1,113760,"(26.277, 128.082]",1,3,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.45189975998858556,1.125367573830235
21.0,7.7958,0,392,0,1,350034,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.6592252554079769,-0.5138827806802991
28.0,7.925,0,393,2,0,3101277,"(7.896, 10.5]",2,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.14070024822291446,-0.5043444435277441
23.0,37.75833333333333,0,394,1,1,35273,"(26.277, 128.082]",1,3,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,-0.511075253355102,1.698135368530227
24.0,5.566666666666666,2,395,0,1,PP 9549,"(-0.001, 7.229]",4,4,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,-0.43700025232866446,-0.6784510878887513
22.0,7.7958,0,396,0,0,350052,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.5851502543815394,-0.5138827806802991
31.0,7.8542,0,397,0,0,350407,"(7.229, 7.896]",0,3,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0.08152475485639803,-0.5095713341655219
46.0,13.0,0,398,0,0,28403,"(10.5, 26.277]",3,3,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1.1926497702529606,-0.1296767883480502
23.0,10.5,0,399,0,0,244278,"(7.896, 10.5]",2,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,-0.511075253355102,-0.31424213572720977
28.0,12.65,0,400,0,1,240929,"(10.5, 26.277]",3,3,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,-0.14070024822291446,-0.1555159369811325
39.0,7.925,0,401,0,1,STON/O 2. 3101289,"(7.896, 10.5]",2,18,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0.674124763067898,-0.5043444435277441
26.0,8.05,0,402,0,0,341826,"(7.896, 10.5]",2,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.2888502502757895,-0.4951161761587861
21.0,9.825,0,403,1,0,4137,"(7.896, 10.5]",2,3,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,-0.6592252554079769,-0.3640747795195829
28.0,7.925,0,404,1,0,STON/O2. 3101279,"(7.896, 10.5]",2,2,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.14070024822291446,-0.5043444435277441
20.0,8.6625,0,405,0,0,315096,"(7.896, 10.5]",2,3,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,-0.7333002564344145,-0.4498976660508921
34.0,10.5,0,406,1,0,28664,"(7.896, 10.5]",2,3,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.3037497579357105,-0.31424213572720977
51.0,7.75,0,407,0,0,347064,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1.563024775385148,-0.5172640178442853
3.0,6.25,1,408,1,1,29106,"(-0.001, 7.229]",4,3,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,-1.992575273883852,-0.6280032262717811
21.0,7.775,0,409,0,0,312992,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.6592252554079769,-0.5154183643704937
6.156454739704741,5.0933399999999995,1,410,3,0,4133,"(-0.001, 7.229]",4,3,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,-1.7587608858003196,-0.7133949681516125
27.81668915571623,7.8958,0,411,0,0,349222,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.1542789992013919,-0.5065001667851327
27.09191904761905,6.8583,0,412,0,0,394140,"(-0.001, 7.229]",4,3,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,-0.20796634570262162,-0.583094785947484
33.0,30.0,0,413,1,1,19928,"(26.277, 128.082]",1,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0.22967475690927303,1.125367573830235
40.15747550505053,0.0,0,414,0,0,239853,"(-0.001, 7.229]",4,3,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.7598647622925921,-1.0894165947196799
44.0,7.925,0,415,0,1,STON/O 2. 3101269,"(7.896, 10.5]",2,18,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1.0444997682000856,-0.5043444435277441
30.037529346372295,8.05,0,416,0,0,343095,"(7.896, 10.5]",2,3,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.010229740201009844,-0.4951161761587861
34.0,10.833333333333334,1,417,1,1,28220,"(10.5, 26.277]",3,3,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.3037497579357105,-0.28963342274332177
18.0,13.0,2,418,0,1,250652,"(10.5, 26.277]",3,3,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,-0.8814502584872895,-0.1296767883480502
30.0,13.0,0,419,0,0,28228,"(10.5, 26.277]",3,3,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.007449753829960531,-0.1296767883480502
10.0,8.049999999999999,2,420,0,0,345773,"(7.896, 10.5]",2,3,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,-1.4740502666987896,-0.4951161761587862
27.81668915571623,7.8958,0,421,0,0,349254,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,-0.1542789992013919,-0.5065001667851327
21.0,7.7333,0,422,0,0,A/5. 13032,"(7.229, 7.896]",0,5,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,-0.6592252554079769,-0.5184969143647781
29.0,7.875,0,423,0,0,315082,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.06662524719647697,-0.5080357504753273
28.0,4.8,1,424,1,0,347080,"(-0.001, 7.229]",4,3,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,-0.14070024822291446,-0.7350511277516937
18.0,6.7375,1,425,1,0,370129,"(-0.001, 7.229]",4,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.8814502584872895,-0.592012983532845
30.47163685570432,7.25,0,426,0,0,A/4. 34244,"(7.229, 7.896]",0,10,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0.04238625440036366,-0.5541770873201172
28.0,13.0,0,427,1,1,2003,"(10.5, 26.277]",3,3,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,-0.14070024822291446,-0.1296767883480502
19.0,13.0,0,428,0,1,250655,"(10.5, 26.277]",3,3,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,-0.807375257460852,-0.1296767883480502
35.312929288256186,7.75,0,429,0,0,364851,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0.40100499631092734,-0.5172640178442853
32.0,8.05,0,430,0,1,SOTON/O.Q. 392078,"(7.896, 10.5]",2,21,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0.15559975588283553,-0.4951161761587861
28.0,26.55,0,431,0,1,110564,"(26.277, 128.082]",1,3,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,-0.14070024822291446,0.8706673944469947
24.49620292207792,8.05,0,432,1,1,376564,"(7.896, 10.5]",2,3,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,-0.40024402036642126,-0.4951161761587861
42.0,13.0,0,433,1,1,SC/AH 3085,"(10.5, 26.277]",3,34,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.8963497661472105,-0.1296767883480502
17.0,7.125,0,434,0,0,STON/O 2. 3101274,"(-0.001, 7.229]",4,18,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.955525259513727,-0.5634053546890752
50.0,27.95,0,435,1,0,13507,"(26.277, 128.082]",1,3,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1.4889497743587106,0.974023988979324
14.0,30.0,2,436,1,1,113760,"(26.277, 128.082]",1,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,-1.1777502625930396,1.125367573830235
21.0,6.875,2,437,2,0,W./C. 6608,"(-0.001, 7.229]",4,15,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,-0.6592252554079769,-0.5818618894269911
24.0,6.25,3,438,2,1,29106,"(-0.001, 7.229]",4,3,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,-0.43700025232866446,-0.6280032262717811
64.0,43.833333333333336,4,439,1,0,19950,"(26.277, 128.082]",1,3,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,2.5259997887288357,2.146629162661585
31.0,10.5,0,440,0,0,C.A. 18723,"(7.896, 10.5]",2,6,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.08152475485639803,-0.31424213572720977
45.0,8.75,1,441,1,1,F.C.C. 13529,"(7.896, 10.5]",2,28,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1.118574769226523,-0.4434378788926215
20.0,9.5,0,442,0,0,345769,"(7.896, 10.5]",2,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.7333002564344145,-0.3880682746788736
25.0,7.775,0,443,1,0,347076,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.36292525130222697,-0.5154183643704937
28.0,13.0,0,444,0,1,230434,"(10.5, 26.277]",3,3,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,-0.14070024822291446,-0.1296767883480502
25.151958874458863,8.1125,0,445,0,1,65306,"(7.896, 10.5]",2,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.3516688975207104,-0.4905020424743071
4.0,27.2861,2,446,0,1,33638,"(26.277, 128.082]",1,3,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,-1.9185002728574145,0.9250108153293145
13.0,9.75,1,447,0,1,250644,"(7.896, 10.5]",2,3,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,-1.251825263619477,-0.36961173994095764
34.0,26.55,0,448,0,1,113794,"(26.277, 128.082]",1,3,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.3037497579357105,0.8706673944469947
5.0,4.814575,1,449,2,1,2666,"(-0.001, 7.229]",4,3,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,-1.844425271830977,-0.7339751117764731
52.0,30.5,0,450,0,1,113786,"(26.277, 128.082]",1,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1.6370997764115855,1.1622806433060668
36.0,6.9375,2,451,1,0,C.A. 34651,"(-0.001, 7.229]",4,6,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.45189975998858556,-0.5772477557425122
47.1143880952381,19.9667,0,452,1,0,65303,"(10.5, 26.277]",3,3,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1.2751980695515723,0.3846477738865062
30.0,27.75,0,453,0,0,113051,"(26.277, 128.082]",1,3,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0.007449753829960531,0.9592587611889912
49.0,44.5521,0,454,1,1,17453,"(26.277, 128.082]",1,3,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1.414874773332273,2.1996929304687423
30.037529346372295,8.05,0,455,0,0,A/5 2817,"(7.896, 10.5]",2,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0.010229740201009844,-0.4951161761587861
29.0,7.8958,0,456,0,1,349240,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,-0.06662524719647697,-0.5065001667851327
65.0,26.55,0,457,0,0,13509,"(26.277, 128.082]",1,3,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,2.600074789755273,0.8706673944469947
52.273790476190456,25.93125,0,458,1,1,17464,"(10.5, 26.277]",3,3,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1.6573808062164224,0.8249874709706526
50.0,10.5,0,459,0,1,F.C.C. 13531,"(7.896, 10.5]",2,28,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1.4889497743587106,-0.31424213572720977
35.312929288256186,7.75,0,460,0,0,371060,"(7.229, 7.896]",0,3,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0.40100499631092734,-0.5172640178442853
48.0,26.55,0,461,0,1,19952,"(26.277, 128.082]",1,3,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1.3407997723058356,0.8706673944469947
